-4,16122320302632
-3,90013217485878
-4,91842151576088
-5,11031267736195
-4,19900212859723
-5,04391443311932
-5,10612738122774
-5,11938200759137
-4,68886241053943
-4,49275651190420
-4,16946027951430
-2,78949243773136
-2,79715358502551
-3,28217528383980
-5,08421484518148
-3,87883808928636
-4,40842159186601
-4,69142171130010
-4,48293980374502
-4,89667027254611
-5,12733542764249
-4,64569949330528
-5,03918111805646
