-2,07366295423032
-1,58988749194482
-1,54000749359086
-2,21626830779106
-1,61387130690904
-2,84987077842289
-1,87202883115828
-1,48224295158071
-1,57746038605819
-3,08274130724323
-3,77616004485162
-3,44773979828150
-2,75004500899081
-1,81554470851054
-1,82752549386539
-1,95278817224804
-3,01542875831175
-2,75624226871582
-1,50934555377922
-1,09130300417498
-2,00032722633827
-1,11408579226673
-3,39290408466487
-1,24147397573217
-0,00824566142755242
-0,264484367821994
-3,24943901534924
-3,90933442942851
-3,85862711943045
-3,38883434836923
-1,02349571774547
-1,16832110081078
-1,78829595414348
-3,95975121187128
-3,87099108320693
-2,52999667072776
-2,18809702870908
-3,20725704140692
-2,54808997459691
-4,18054197207880
-2,50253796526581
-1,15439345573517
-0,974078175769618
-3,69397206259432
-3,60261346606197
-3,68446043139072
-3,29756557126956
-1,88710866206702
-1,80436614534081
-2,11902482935622
-3,92458416788051
-4,02252429322492
-2,79562148331102
-2,48113535363739
-3,40682859090446
-2,78345572418929
-4,23139613502886
-2,64742875057566
-1,61028987045613
-1,29739549726164
-3,67447637365489
-3,51383482650775
-3,51097139311669
-3,40409641562972
-2,44595821397262
-2,43110659679960
-2,62319952180776
-4,06991136464867
-3,35739501767605
-1,95628040956716
-2,18753706618940
-2,95975758040974
-2,26048218802509
-3,53848907875690
-1,76402884469315
-0,352395888326269
-0,194295873375923
-2,84003475925699
-3,19226346103613
-3,06330405933238
-2,52573707795498
-1,38699052140308
-1,67247425692230
-1,92198901976330
-3,44271468194915
-3,05445466986438
-1,89282923173404
-0,893222252171510
-1,56584875653544
-0,595892127690371
-3,02827502777161
-0,915872952150244
-0,385622310172390
-1,13331313542615
-3,45408070418756
-2,69008627331314
-2,62182642229470
-2,37627600799178
-1,47506319214644
-1,41310115096927
-2,01252690548011
-3,65064600966018
-3,16220568642778
-1,82360093118116
-1,40712702475992
-1,83152614518926
-0,568155421387029
-3,06770708941154
-1,17042297489779
-0,686554474009264
-1,32370879994255
-3,49586439594418
-2,80703902988382
-2,75420234934550
-2,63867066465870
-2,06693804759431
-1,95677569433720
-2,36815955779257
-3,70648825034832
-3,15394806230937
-1,53422717410951
-0,813447812439364
-1,35804614860062
-1,01151059042443
-3,57935417041413
-1,54238692419424
-0,633793945757703
-0,817212458196130
-2,90413696250383
-2,78700616937627
-2,43815733474536
-1,88720656493999
-1,34294596661962
-1,71387563311084
-2,40535606705301
-3,73687787334191
-2,93776306408711
-1,81352821430526
-1,69768828380658
-2,14751295352482
-1,99204941269772
-3,99453170345324
-2,43932291316016
-1,76691989329024
-1,81253415663117
-3,36091913564343
-2,26636744692428
-1,97651328585127
-1,82552612723267
-2,45447663242196
-2,73252646443225
-3,22282558182444
-3,93477301479091
-3,34129536206056
-2,50499826836844
-1,66247282445315
-1,91919212879088
-1,83237797075076
-3,80446623147947
-2,41446942337318
-1,87673016773434
-2,10293283973281
-3,36638450643510
-2,03122542214352
-1,79197562920543
-1,71323311440485
-2,55465760999548
-2,90787320863474
-3,49588470028032
-4,02527537051386
-3,64913910170165
-2,65591616721865
-1,20247914405792
-1,48192485931849
-1,23403522990489
-3,77893568394424
-2,19170479898826
-1,70095962291058
-2,08549087947583
-3,32833582956764
-1,93141480490991
-1,55276918649237
-1,47659186425602
-2,51329992469449
-2,70930691287127
-3,12371003491417
-3,90421337431756
-4,19398292866941
-3,00695412543939
-1,37348890281808
-1,93348459140998
-1,33308893566806
-3,69210479314389
-1,98119055493709
-1,76952396280774
-2,25269993837233
-3,43619448974392
-1,84352111817231
-1,39256645733861
-1,44900821306451
-2,60466207134174
-2,54149328890413
-2,64456319377579
-4,04873918684549
-4,52807431613143
-3,22512225623019
-2,21844787360655
-2,44939470475168
-2,39466989500300
-3,66829593725404
-2,29982051569195
-2,71097423056852
-2,61561513005278
-3,28622673351541
-1,68993620126272
-1,02659745083646
-1,00253354998585
-2,57331089353028
-3,21644150019121
-3,65007566727102
-4,30855445090341
-4,62225187805308
-3,12375374186309
-2,83759170762020
-2,52972352178816
-3,45152481372030
-4,27111161757867
-2,80983959528333
-3,24295022900147
-2,84201219724635
-3,22951046295454
-1,08193836792266
-0,307397066523837
-0,435429031950292
-2,75568850302429
-3,66525397276744
-4,02430585003801
-4,52919766751142
-4,64759012670112
-3,37550059298595
-3,29201623174386
-2,35289406082076
-3,78778409786824
-4,73560175739531
-3,35771946942154
-3,68411925109749
-3,20019519606459
-2,93418421073398
-0,826679736088013
-0,299409259382884
-0,650640914223096
-2,94467459845048
-3,65084084362864
-3,70047962191115
-4,58541816390244
-4,53838953245279
-3,37745782521492
-3,37779762958044
-2,63880742934574
-3,98889045734756
-4,71867556578875
-3,16729017858083
-3,63934281062145
-3,23940544187631
-2,82875601744237
-0,861507468401798
-0,460456465841746
-0,665411643731814
-3,51489851018464
-4,01460877168656
-4,09786184655251
-4,57894667184155
-4,74364210745372
-3,65536770888200
-3,60451597188755
-2,68511177586239
-4,11695117892291
-4,80755430733447
-3,56929529265873
-4,40000606570115
-4,05166613318722
-3,07827729047644
-0,905266792045384
-0,329293350991667
-0,531416300406010
-3,52212688091162
-4,21681658473686
-4,49528989614645
-4,48139539819757
-4,72185198551914
-3,98039905339983
-3,81979181069884
-2,79256651507476
-3,80989106368844
-4,84372972080227
-3,21149390775380
-3,18920868117051
-3,16599803307639
-3,24337587874821
-1,12591511424587
-0,334708543746230
-0,711456805518051
-3,27367542521514
-4,46405129976435
-4,45618071144057
-4,76685143825448
-4,33858562951752
-3,59889234081156
-3,70988616493513
-2,93924712660751
-4,05532420427181
-4,61270348390545
-3,13370495879403
-2,89382408471927
-2,81798535390509
-3,30616472584943
-1,17033863265489
-0,416469517822591
-0,903876105420026
-3,51706964007951
-4,08251536874831
-4,17072011144139
-4,56266869219924
-4,25006990227850
-3,08748085646674
-3,12239525384811
-3,02828280651061
-3,99685106211677
-4,72541391645708
-3,31707280114182
-3,18138444066848
-3,17413036957292
-3,44941294128435
-1,00720182573598
-0,111214808177875
-0,756083783810411
-3,40160304432845
-3,44237098608435
-3,52401932453702
-4,19431468720061
-3,64979603012279
-2,55391867736739
-2,83998141504623
-2,96866469683460
-3,54767279493057
-4,60472079856842
-2,89732509969103
-2,57133713785614
-2,65011148239788
-3,52935027658083
-0,960226726695536
-0,122678571550209
-0,937473357349816
-3,26850381105783
-2,87127505138586
-2,81531236663021
-3,71074699828332
-3,85386695394453
-2,85169693764930
-3,41293689186586
-3,13014555938954
-4,07044489128433
-4,74051631112493
-3,33264637036560
-2,49332110565509
-2,39048824894054
-3,56863649998650
-1,35855187729447
-0,797701801720935
-1,56165890123502
-3,68953831349474
-3,27167326432259
-3,25712780883927
-4,00840111644200
-3,59757461371390
-2,42120314353105
-3,21727314735275
-3,28351413192411
-4,37476316295832
-4,77420919430014
-3,64807487133390
-3,47644879377458
-2,99132895961028
-3,70503504887102
-1,50611909458068
-0,978381420371381
-1,62996797617616
-3,80607617376651
-3,28639440537641
-3,21607462388829
-4,01088922470893
-3,70098732968622
-2,65195096064587
-2,66056674233579
-3,55001501600288
-4,58054711665517
-4,73863297769853
-3,81594460633092
-4,15826041997578
-3,97050222459416
-4,11234282793060
-1,58425705155222
-0,985566905473034
-1,59282113920919
-3,72732002395081
-3,06594264803973
-2,99172546741299
-3,85276266170234
-4,55590969874951
-3,67122505933604
-3,44547753932556
-3,47773752925639
-4,36717792450835
-4,69879510929584
-3,52000083468429
-4,48664865475540
-4,57130312853525
-4,33780932544932
-1,44952009076727
-0,746390749226835
-1,50145220433766
-3,42438350041558
-3,80637822882763
-3,75061300722410
-4,66621585137087
-5,13885943736806
-4,24539308734140
-4,13898991700953
-3,52351430772655
-4,25127665192803
-4,75212077506954
-3,25430216916838
-4,07336265003325
-4,65165284665007
-4,22903076830811
-1,23563420962670
-0,581607479516798
-1,50508224499473
-3,39132912596167
-4,22314988222897
-4,50564101288098
-5,01972113398128
-5,12369858893253
-4,22801199696451
-3,97361452530710
-3,47206916227092
-4,48259381050635
-4,89310090064962
-3,54976814664576
-3,75843127581476
-4,29849822484403
-3,99635402483861
-1,10362914304514
-0,460230295909864
-1,42526033304916
-3,62349446560648
-4,24353122852658
-4,42024214168046
-4,91104701185012
-4,82469720585124
-3,79894627897156
-3,30918716132974
-3,34008301296385
-3,99413157630418
-4,85119627083408
-3,52825096430905
-3,97529072482188
-3,97148147669012
-3,92111426730123
-1,02951756063969
-0,338349370959387
-1,24524721278376
-3,83277175125492
-4,42477585254396
-4,56884034582201
-4,96602578684969
-4,47361929864752
-3,43905632955609
-2,87430877925299
-3,16592632700989
-3,03496929424175
-4,70220075963499
-3,20933380565617
-3,23274141953296
-3,59538701330783
-3,67434880067731
-0,821790720775431
-0,527668462432576
-1,26347441241686
-3,55961063408417
-3,96003578026251
-4,41536127720315
-4,92774334733124
-4,66828837994933
-3,87622020375396
-3,54648933552955
-3,18363993997924
-3,54735061728023
-4,77340694014525
-3,73523532219532
-2,96679503775090
-3,13841191935550
