-3,26534048230285
-1,83937010524856
-1,89926505712180
-1,77504547624433
-1,62959391961023
-1,71342442589571
-3,83979031613106
-4,03504010235527
-2,14388472452389
-1,74075408162002
-1,80162502940745
-1,86282612626254
-3,09911636064841
-3,80525169142777
-3,80305990525577
-3,69105315775094
-3,96737777691886
-3,44684274706771
-1,42481860220927
-1,35019404848951
-0,790943323276439
-0,321162170740842
-0,708728596568042
-4,92041274233443
-5,62774270464354
-2,07917408478869
-0,412018601413478
-0,580219377443978
-0,836434652382778
-3,40234336032066
-4,34099585658947
-4,35103903572732
-4,46489457560015
-5,09553650833396
-3,73067511289135
-2,75694565864229
-2,32101647500483
-1,45483902874883
-0,729958821717215
-1,20464566447308
-5,20384815872161
-5,86876219492327
-2,02030398147749
-0,659999001291332
-0,750362710797695
-1,07860078040237
-3,29327251100395
-3,90569894266955
-4,09572012136725
-4,11706805464282
-4,76619989446545
-3,12989414935457
-2,98694191398020
-1,87389546663537
-1,09262525823583
-0,624731807971755
-1,09801550347769
-4,85901502207178
-5,31573655975652
-2,24236828035817
-1,09314760266675
-1,11235673521909
-1,30424623879414
-3,53203052085839
-3,55369905941997
-3,56233389159628
-3,46851869631633
-4,10104455153010
-2,24411674907582
-2,40927754971226
-2,77612665599877
-2,42856578041580
-0,779344575453837
-0,975566448299515
-4,30906674484611
-4,65602915283719
-1,47640754547516
-0,435658572442880
-0,754200292853115
-0,971488480009046
-2,65461541044772
-2,53109502844497
-2,38941277338267
-2,67695232799616
-4,13095519122832
-1,99819918964110
-1,72689519957956
-3,13303088491222
-2,92925821799041
-1,86578683556218
-2,05114687982713
-4,56852123992892
-4,37083039910501
-1,63945181762376
-1,48069649766289
-1,85037002864766
-1,97940003126240
-3,15111776372283
-2,61960807049379
-2,65783867913379
-3,29911099946762
-4,21417691669941
-1,96070062416004
-1,83567763799081
-2,97893404894206
-2,88630765987745
-1,83795213636482
-2,26759852545615
-4,25095959254609
-4,24370659028453
-1,88821562323031
-1,88886888529281
-2,16172280930546
-2,14270743650636
-2,95692572009155
-2,53239291601970
-2,68563293683695
-3,26741683397852
-4,18862012035502
-1,84225017591720
-1,88760894485999
-2,45643401674317
-2,03921376308035
-0,856578653712521
-1,32653441047830
-4,28610497038238
-4,43603425558462
-1,57243990629321
-1,08061340999967
-1,83311767243708
-1,59047070739212
-1,99090343367621
-1,59441515177907
-1,75280406113260
-2,59862999759276
-4,15546176275782
-2,06777792224066
-2,91604390704369
-2,92066161565138
-2,87527552382562
-1,81060467666115
-2,03264549222707
-4,32205540445409
-4,22430477763629
-1,59027938738818
-2,30129005812083
-2,70320665040026
-2,60997799280266
-1,77655832189975
-1,37980722413184
-1,44639308039841
-2,10947052419193
-3,87569419708357
-1,98749582845959
-2,76025571419122
-2,91596816351532
-2,88014859879340
-2,08661663271194
-2,61884826582011
-4,31170379143233
-4,17478771767258
-1,66327084690654
-2,60974000995213
-2,77975267350796
-2,61118736753266
-0,589172202531172
0,0375403968274161
-0,166129213464696
-0,938423020268766
-2,94920372370912
-1,61630956763488
-2,06268724293358
-2,95512000520207
-3,03658162103458
-2,16690299971510
-2,46041006860219
-4,26922124967337
-4,05342682639224
-1,63852648045348
-2,20481649656452
-2,35507267204797
-2,10018949807700
-0,0157113113164956
0,472486440113319
0,292797049673355
-0,697935869938949
-3,12569532903254
-2,10659021448512
-1,84399270536236
-2,86243294320456
-3,00857043721274
-2,55059617261622
-2,52196468705345
-4,60261481889692
-4,41381905290127
-1,59695908903787
-2,32663537297384
-2,90506437903553
-2,58719354497906
-0,713402008154345
-0,144832845563447
-0,472867158915912
-1,54666320739585
-3,76217507620059
-2,19004686330787
-2,44170765624699
-2,97874987552942
-3,69708343691848
-3,29998138441974
-3,20682970432247
-4,73023231252690
-4,59301300422203
-1,56812160252543
-3,21252306713189
-3,77264297634821
-3,63359846035333
-1,19835569789447
-0,701412218291626
-1,00864337132993
-2,12816816265666
-3,90437660510004
-2,25662559587469
-3,10013026368560
-2,47865900787049
-3,43144616161194
-3,32445770832758
-2,78465183569611
-4,94367500367869
-4,81723225935417
-1,08293892039830
-3,83638421298540
-4,29974431303003
-4,00968429507359
-1,25727436071922
-0,779398748393859
-1,08076782941542
-2,07234622714496
-4,21137043536180
-2,33313066939983
-3,23486575275037
-2,49571176814161
-3,47565899017322
-3,53413320056332
-2,92047711087819
-5,08967652462887
-4,99191255901131
-1,38623321324371
-4,07170089075301
-4,39371419616374
-3,94528500830605
-1,36920437159876
-0,885827023926930
-1,22580682196868
-2,17424408427922
-4,35764999880740
-2,26375621392084
-3,39093317780421
-2,49078458748687
-3,34702192245361
-3,11929900595830
-2,96626012468888
-5,17331106193372
-5,07885959443963
-1,09739927571941
-3,65881649241550
-3,83064979932733
-3,81434917313455
-1,62568604114782
-0,965745437535202
-1,13570876192291
-2,21866246182452
-4,40656991631212
-2,21850910453720
-3,80658732281858
-2,67606197352377
-3,73018411265251
-3,71751928767681
-3,10688229335763
-5,17272713706772
-5,12939137408439
-1,23170218958823
-4,07062112304268
-4,48047412381887
-4,70621853407621
-1,52573159509880
-0,805207045465076
-1,24579961269990
-2,16365977464644
-4,39543302242640
-2,38231102299004
-3,81950003092893
-3,04935646172609
-3,98776885779967
-3,56691227833826
-2,98533246025791
-5,06024009022669
-5,00170238586516
-1,28546088409228
-3,16456674625290
-3,47789438790282
